date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:15:02	322941/322941	---M--	200	added ('OK')	image/png	etag:CKn9vs6Fg40DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/a2bf3b90-ee67-43da-be67-6e04dce2cee4/vlcsnap-2025-05-01-20h50m36s539.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/a2bf3b90-ee67-43da-be67-6e04dce2cee4/vlcsnap-2025-05-01-20h50m36s539.png	(from https://www.bucketheaddatabase.com/gibson-lp-24-fret)
22:15:03	441223/441223	---M--	200	added ('OK')	image/png	etag:CJPUnrqGg40DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/faf9de64-d8b7-4c07-9466-d23263d5c685/vlcsnap-2025-05-01-20h54m20s971.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/faf9de64-d8b7-4c07-9466-d23263d5c685/vlcsnap-2025-05-01-20h54m20s971.png	(from https://www.bucketheaddatabase.com/gibson-lp-24-fret)
22:15:03	195739/195739	---M--	200	added ('OK')	image/png	etag:CPPE7+r7go0DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/22c9eecc-e9bc-4a11-9e1b-8a8d70d3e7b1/vlcsnap-2025-05-01-19h51m52s087.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/22c9eecc-e9bc-4a11-9e1b-8a8d70d3e7b1/vlcsnap-2025-05-01-19h51m52s087.png	(from https://www.bucketheaddatabase.com/gibson-lp-22-fret)
22:15:03	241761/241761	---M--	200	added ('OK')	image/png	etag:CJ76z4b8go0DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/5c577f28-7c44-4db4-9c21-d0cafc1f07d4/vlcsnap-2025-05-01-20h07m47s808.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/5c577f28-7c44-4db4-9c21-d0cafc1f07d4/vlcsnap-2025-05-01-20h07m47s808.png	(from https://www.bucketheaddatabase.com/gibson-lp-22-fret)
22:15:03	237430/237430	---M--	200	added ('OK')	image/png	etag:CPy2krH8go0DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/c79bdb20-035a-46d8-85ad-b9664e63a5e1/vlcsnap-2025-05-01-20h09m21s659.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/c79bdb20-035a-46d8-85ad-b9664e63a5e1/vlcsnap-2025-05-01-20h09m21s659.png	(from https://www.bucketheaddatabase.com/gibson-lp-22-fret)
22:15:03	299616/299616	---M--	200	added ('OK')	image/png	etag:CJ2X7N/+go0DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/2c863824-860d-4cb6-9c90-f07ace6a94ab/vlcsnap-2025-05-01-20h19m54s221.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/2c863824-860d-4cb6-9c90-f07ace6a94ab/vlcsnap-2025-05-01-20h19m54s221.png	(from https://www.bucketheaddatabase.com/gibson-lp-22-fret)
22:15:04	259157/259157	---M--	200	added ('OK')	image/png	etag:CNm9iLL+go0DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/d89ec286-0338-410c-b116-89ae511f2754/vlcsnap-2025-05-01-20h17m45s423.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/d89ec286-0338-410c-b116-89ae511f2754/vlcsnap-2025-05-01-20h17m45s423.png	(from https://www.bucketheaddatabase.com/gibson-lp-22-fret)
22:15:04	25253/25253	---M--	200	added ('OK')	image/jpeg	etag:CMeT8crg9I8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/7ba9cfd6-b7d9-46c5-856a-b035cec0f475/0913buckethands.JPG	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/7ba9cfd6-b7d9-46c5-856a-b035cec0f475/0913buckethands.jpg	(from https://www.bucketheaddatabase.com/yamaha-custom)
22:15:04	1229139/1229139	---M--	200	added ('OK')	image/png	etag:CLS1jPbg9I8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/18416a41-6128-4f2a-b218-ca115736b2e9/vlcsnap-2025-09-25-21h08m36s300.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/18416a41-6128-4f2a-b218-ca115736b2e9/vlcsnap-2025-09-25-21h08m36s300.png	(from https://www.bucketheaddatabase.com/yamaha-custom)
22:15:04	1114007/1114007	---M--	200	added ('OK')	image/png	etag:CNHYotzg9I8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/a5cd45ca-b34a-4f0b-ab32-51f7e8c257a6/vlcsnap-2025-09-25-21h08m06s563.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/a5cd45ca-b34a-4f0b-ab32-51f7e8c257a6/vlcsnap-2025-09-25-21h08m06s563.png	(from https://www.bucketheaddatabase.com/yamaha-custom)
22:15:05	719933/719933	---M--	200	added ('OK')	image/png	etag:CMPDzvzg9I8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/5b7ba78d-8b07-498f-a2b0-714aedfcfe9b/vlcsnap-2025-09-25-21h09m12s385.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/5b7ba78d-8b07-498f-a2b0-714aedfcfe9b/vlcsnap-2025-09-25-21h09m12s385.png	(from https://www.bucketheaddatabase.com/yamaha-custom)
22:15:05	613974/613974	---M--	200	added ('OK')	image/png	etag:CL+ToITh9I8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/b6e092f5-a5a6-4d71-b8d8-585632b49635/vlcsnap-2025-09-25-21h09m03s446.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/b6e092f5-a5a6-4d71-b8d8-585632b49635/vlcsnap-2025-09-25-21h09m03s446.png	(from https://www.bucketheaddatabase.com/yamaha-custom)
22:15:05	52574/52574	---M--	200	added ('OK')	image/jpeg	etag:CIH2ssfCuI8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/839f886d-aa75-4e5b-a391-fb6f04b942c4/899ad5_2ea43f623ee54ed5adb23ea3fc2e3b25~mv2.jpg	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/839f886d-aa75-4e5b-a391-fb6f04b942c4/899ad5_2ea43f623ee54ed5adb23ea3fc2e3b25_mv2.jpg	(from https://www.bucketheaddatabase.com/gibson-lp-sig)
22:15:05	73962/73962	---M--	200	added ('OK')	image/jpeg	etag:CMmllrTBuI8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/f1f3f810-d48b-4a9b-b675-219d1041bd6c/2hmy23ptqmj51.jpg	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/f1f3f810-d48b-4a9b-b675-219d1041bd6c/2hmy23ptqmj51.jpg	(from https://www.bucketheaddatabase.com/gibson-lp-sig)
22:15:05	84838/84838	---M--	200	added ('OK')	image/jpeg	etag:CLTn3LzBuI8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/660daa50-5625-44dc-83ed-fa3755e8a8d8/buckethead-hardly-strictly-bluegrass-2011.jpg	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/660daa50-5625-44dc-83ed-fa3755e8a8d8/buckethead-hardly-strictly-bluegrass-2011.jpg	(from https://www.bucketheaddatabase.com/gibson-lp-sig)
22:15:06	414803/414803	---M--	200	added ('OK')	image/png	etag:CPOg0I/ouo8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/5e454b5e-c5b3-4816-9f9c-dd633ec4a904/541060201_772945648475696_3691057673361254845_n.png	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/5e454b5e-c5b3-4816-9f9c-dd633ec4a904/541060201_772945648475696_3691057673361254845_n.png	(from https://www.bucketheaddatabase.com/gibson-lp-sig)
22:15:06	36758/36758	---M--	200	added ('OK')	image/jpeg	etag:COLCsb3CuI8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/dead6ba0-92da-480b-8610-4089037e7a82/CaMWz46WkAAXFzP.jpg	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/dead6ba0-92da-480b-8610-4089037e7a82/CaMWz46WkAAXFzP.jpg	(from https://www.bucketheaddatabase.com/gibson-lp-sig)
22:15:06	82921/82921	---M--	200	added ('OK')	image/jpeg	etag:CPCvzsHFuo8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/1940e455-b71b-45d6-b042-c30f70c16ac5/NG3A9548.jpg	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/1940e455-b71b-45d6-b042-c30f70c16ac5/NG3A9548.jpg	(from https://www.bucketheaddatabase.com/gibson-lp-studio)
22:15:06	92940/92940	---M--	200	added ('OK')	image/jpeg	etag:CJ/x9NrFuo8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/05df8923-747c-44ec-a262-a6c4604a60f0/Buckethead-5D4-STL.056.jpg	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/05df8923-747c-44ec-a262-a6c4604a60f0/Buckethead-5D4-STL.056.jpg	(from https://www.bucketheaddatabase.com/gibson-lp-studio)
22:15:07	164832/164832	---M--	200	added ('OK')	image/jpeg	etag:CMirh97Kuo8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/65fa9cbe-f495-444b-b403-0b4904d22bdd/maxresdefault.jpg	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/65fa9cbe-f495-444b-b403-0b4904d22bdd/maxresdefault.jpg	(from https://www.bucketheaddatabase.com/gibson-lp-studio)
22:15:07	364384/364384	---M--	200	added ('OK')	image/jpeg	etag:CNzwsYDGuo8DEAE=	https://images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/9a3bb914-e9c9-4aca-b5d9-ca2a3eeb88e5/buckethead-live-getty%402000x1500.jpg	C:/My%20Web%20Sites/BDB/images.squarespace-cdn.com/content/v1/67f17322235df916ad348b0e/9a3bb914-e9c9-4aca-b5d9-ca2a3eeb88e5/buckethead-live-getty@2000x1500.jpg	(from https://www.bucketheaddatabase.com/gibson-lp-studio)
